action,operation,operation_price,operation_stop_price,operation_end_type,unix,price,base,quote,debt_base,total_quote,gain,run_unix,run_date,date,open,high,low,close,volume_base,trade_gain
,,,,,1720456200,226.52000427246094,0.0,20141.50910786,44.49982176,10061.40929266105,0.006140929245982196,,,2024-07-08 16:30:00,226.49000549316406,226.58999633789062,225.7899932861328,226.52000427246094,2412750.0,-0.001
,,,,,1720458000,226.67999267578125,0.0,20141.50910786,44.49982176,10054.28983722963,0.005428983702854495,,,2024-07-08 17:00:00,226.50999450683594,226.77000427246094,226.0500030517578,226.67999267578125,2692161.0,-0.002
,,,,,1720459800,226.5998992919922,0.0,20141.50910786,44.49982176,10057.8539785324,0.005785397833124151,,,2024-07-08 17:30:00,226.69000244140625,226.89999389648438,226.25999450683594,226.5998992919922,2254448.0,-0.001
,,,,,1720461600,226.4600067138672,0.0,20141.50910786,44.49982176,10064.079173324508,0.006407917312322597,,,2024-07-08 18:00:00,226.5800018310547,227.06500244140625,226.38999938964844,226.4600067138672,2055555.0,-0.001
COVER,BUY,227.33000183,-1.0,0.0,1720463400,227.3300018310547,0.0,10025.364545720002,0.0,10025.36454572,0.00254,1720463400.0,2024-07-08 18:30:00,2024-07-08 18:30:00,226.4499969482422,227.44000244140625,226.40260314941406,227.3300018310547,2834885.0,-0.005
,,,,,1720465200,226.9759979248047,0.0,20141.50910786,44.49982176,10041.117656408063,0.004111765620724128,,,2024-07-08 19:00:00,227.3300018310547,227.36000061035156,226.4600067138672,226.9759979248047,1931449.0,
SHORT,SELL,226.82499695,227.95912193,0.0,1720467000,226.8249969482422,0.0,20050.729091440004,44.19867599,10025.36454481,0.00254,1720467000.0,2024-07-08 19:30:00,2024-07-08 19:30:00,226.9799041748047,227.22000122070312,226.72999572753906,226.8249969482422,2553474.0,0
,,,,,1720468800,227.8000030517578,0.0,20050.729091440004,44.19867599,9982.270566034349,-0.0017729434165295599,,,2024-07-08 20:00:00,226.80999755859375,227.83999633789062,226.76010131835938,227.8000030517578,6040675.0,-0.004
COVER,BUY,228.18499756,-1.0,2.0,1720533600,228.1750030517578,0.0,9965.254318510004,0.0,9965.25431851,-0.00347,1720533600.0,2024-07-09 14:00:00,2024-07-09 14:00:00,228.18499755859375,228.25999450683594,226.37210083007812,228.1750030517578,7517354.0,-0.006
,,,,,1720535400,228.52999877929688,0.0,20050.729091440004,44.19867599,9950.005721398766,-0.004999427880023388,,,2024-07-09 14:30:00,228.1750030517578,229.39500427246094,228.02999877929688,228.52999877929688,5932932.0,
,,,,,1720537200,228.4199981689453,0.0,20050.729091440004,44.19867599,9954.867602734397,-0.004513239746469999,,,2024-07-09 15:00:00,228.5229034423828,228.65499877929688,227.3000030517578,228.4199981689453,5302755.0,
,,,,,1720539000,227.9149932861328,0.0,20050.729091440004,44.19867599,9977.188149923195,-0.0022811850276348578,,,2024-07-09 15:30:00,228.42999267578125,228.46910095214844,227.46499633789062,227.9149932861328,2831083.0,
,,,,,1720540800,228.20010375976562,0.0,20050.729091440004,44.19867599,9964.586644477742,-0.003541335572154969,,,2024-07-09 16:00:00,227.91009521484375,228.22999572753906,227.60000610351562,228.20010375976562,2112622.0,
,,,,,1720542600,228.17999267578125,0.0,20050.729091440004,44.19867599,9965.475527762575,-0.003452447243673329,,,2024-07-09 16:30:00,228.22000122070312,228.2480010986328,227.7100067138672,228.17999267578125,2165834.0,
,,,,,1720544400,228.5299072265625,0.0,20050.729091440004,44.19867599,9950.009767908408,-0.004999023229059207,,,2024-07-09 17:00:00,228.1699981689453,228.5399932861328,228.0800018310547,228.5299072265625,2291016.0,
,,,,,1720546200,228.00999450683594,0.0,20050.729091440004,44.19867599,9972.989221750682,-0.0027010778448777195,,,2024-07-09 17:30:00,228.52499389648438,228.72540283203125,228.00999450683594,228.00999450683594,1953236.0,
,,,,,1720548000,228.10499572753906,0.0,20050.729091440004,44.19867599,9968.790293578171,-0.0031209706621204703,,,2024-07-09 18:00:00,228.0,228.25,227.85000610351562,228.10499572753906,1445888.0,
,,,,,1720549800,228.44000244140625,0.0,20050.729091440004,44.19867599,9953.98344037748,-0.004601655982159891,,,2024-07-09 18:30:00,228.10000610351562,228.53500366210938,227.8800048828125,228.44000244140625,1785063.0,
,,,,,1720551600,228.2899932861328,0.0,20050.729091440004,44.19867599,9960.613646426944,-0.003938635377226829,,,2024-07-09 19:00:00,228.4499969482422,228.5198974609375,228.1699981689453,228.2899932861328,1535845.0,
,,,,,1720553400,228.36000061035156,0.0,20050.729091440004,44.19867599,9957.519415386872,-0.004248058481227779,,,2024-07-09 19:30:00,228.28500366210938,228.44000244140625,228.16000366210938,228.36000061035156,1738255.0,
,,,,,1720555200,228.6999969482422,0.0,20050.729091440004,44.19867599,9942.492027410659,-0.005750797278819109,,,2024-07-09 20:00:00,228.35000610351562,228.77999877929688,228.1842041015625,228.6999969482422,4806474.0,
SHORT,SELL,231.30130005,232.45780655,0.0,1720620000,231.30130004882812,0.0,19930.508637020008,43.0834341,9965.25431907,-0.00347,1720620000.0,2024-07-10 14:00:00,2024-07-10 14:00:00,229.44000244140625,231.37600708007812,229.25,231.30130004882812,9515465.0,0
COVER,BUY,231.1000061,-1.0,0.0,1720621800,231.10000610351562,0.0,9973.926753700009,0.0,9973.9267537,-0.00261,1720621800.0,2024-07-10 14:30:00,2024-07-10 14:30:00,231.30889892578125,231.7220001220703,230.79400634765625,231.10000610351562,5196118.0,0.001
LONG,BUY,231.1000061,229.94450607,0.0,1720621800,231.10000610351562,43.15848763,0.0,0.0,9973.92675456,-0.00261,1720621800.0,2024-07-10 14:30:00,2024-07-10 14:30:00,231.30889892578125,231.7220001220703,230.79400634765625,231.10000610351562,5196118.0,0
,,,,,1720623600,230.28720092773438,43.15848763,0.0,0.0,9938.84731258695,-0.006115268761182735,,,2024-07-10 15:00:00,231.11000061035156,231.15499877929688,230.1699981689453,230.28720092773438,3749181.0,-0.004
,,,,,1720625400,230.9949951171875,43.15848763,0.0,0.0,9969.394639357048,-0.0030605360842339557,,,2024-07-10 15:30:00,230.2899932861328,231.0500030517578,230.10499572753906,230.9949951171875,2611303.0,-0.0
,,,,,1720627200,231.27999877929688,43.15848763,0.0,0.0,9981.6949663827,-0.001830503381693327,,,2024-07-10 16:00:00,231.0,231.39500427246094,230.9550018310547,231.27999877929688,2191825.0,0.001
CLOSE,SELL,232.19500732,-1.0,0.0,1720629000,232.19500732421875,0.0,10021.18535117,0.0,10021.18535117,0.00212,1720629000.0,2024-07-10 16:30:00,2024-07-10 16:30:00,231.2899932861328,232.74000549316406,231.04400634765625,232.19500732421875,7275702.0,0.005
SHORT,SELL,232.19500732,233.35598236,0.0,1720629000,232.19500732421875,0.0,20042.37070234,43.15848763,10021.18535117,0.00212,1720629000.0,2024-07-10 16:30:00,2024-07-10 16:30:00,231.2899932861328,232.74000549316406,231.04400634765625,232.19500732421875,7275702.0,0
COVER,BUY,231.32400513,-1.0,0.0,1720630800,231.32400512695312,0.0,10058.776488409998,0.0,10058.77648841,0.00588,1720630800.0,2024-07-10 17:00:00,2024-07-10 17:00:00,232.1999969482422,232.4199981689453,230.94000244140625,231.32400512695312,3948199.0,0.004
LONG,BUY,231.32400513,230.1673851,0.0,1720630800,231.32400512695312,43.48349616,0.0,0.0,10058.77648879,0.00588,1720630800.0,2024-07-10 17:00:00,2024-07-10 17:00:00,232.1999969482422,232.4199981689453,230.94000244140625,231.32400512695312,3948199.0,0
,,,,,1720632600,231.55999755859375,43.48349616,0.0,0.0,10069.038264648721,0.006903826444734085,,,2024-07-10 17:30:00,231.32000732421875,231.69000244140625,230.7100067138672,231.55999755859375,3234742.0,0.001
CLOSE,SELL,231.96000671,-1.0,0.0,1720634400,231.9600067138672,0.0,10086.43206105,0.0,10086.43206105,0.00864,1720634400.0,2024-07-10 18:00:00,2024-07-10 18:00:00,231.57000732421875,232.14999389648438,231.52000427246094,231.9600067138672,2564174.0,0.003
SHORT,SELL,231.96000671,233.11980674,0.0,1720634400,231.9600067138672,0.0,20172.8641221,43.48349616,10086.43206105,0.00864,1720634400.0,2024-07-10 18:00:00,2024-07-10 18:00:00,231.57000732421875,232.14999389648438,231.52000427246094,231.9600067138672,2564174.0,0
,,,,,1720636200,232.10000610351562,0.0,20172.8641221,43.48349616,10080.3443979618,0.008034439776019475,,,2024-07-10 18:30:00,231.96499633789062,232.1300048828125,231.610107421875,232.10000610351562,1770643.0,-0.001
,,,,,1720638000,232.15499877929688,0.0,20172.8641221,43.48349616,10077.95312415564,0.007795312395407983,,,2024-07-10 19:00:00,232.10000610351562,232.19000244140625,231.88999938964844,232.15499877929688,1886288.0,-0.001
,,,,,1720639800,231.75999450683594,0.0,20172.8641221,43.48349616,10095.129290920378,0.009512929071847642,,,2024-07-10 19:30:00,232.13999938964844,232.13999938964844,231.6300048828125,231.75999450683594,2375593.0,0.001
,,,,,1720641600,232.91000366210938,0.0,20172.8641221,43.48349616,10045.12287223308,0.004512287203217724,,,2024-07-10 20:00:00,231.75999450683594,233.0800018310547,231.7050018310547,232.91000366210938,7115598.0,-0.004
,,,,,1720706400,231.8300018310547,0.0,20172.8641221,43.48349616,10092.08512770654,0.009208512750469744,,,2024-07-11 14:00:00,231.31170654296875,232.38999938964844,230.13999938964844,231.8300018310547,9610597.0,0.001
COVER,BUY,228.8999939,-1.0,0.0,1720708200,228.89999389648438,0.0,10219.49211633,0.0,10219.49211633,0.02195,1720708200.0,2024-07-11 14:30:00,2024-07-11 14:30:00,231.8300018310547,232.14999389648438,228.52999877929688,228.89999389648438,7034200.0,0.013
SHORT,SELL,226.66000366,227.79330368,0.0,1720710000,226.66000366210938,0.0,20438.98423266,45.08732,10219.49211644,0.02195,1720710000.0,2024-07-11 15:00:00,2024-07-11 15:00:00,228.8699951171875,229.63999938964844,226.63999938964844,226.66000366210938,5681128.0,0
,,,,,1720711800,226.6199951171875,0.0,20438.98423266,45.08732,10221.29599441293,0.022129599420850576,,,2024-07-11 15:30:00,226.66000366210938,227.6999969482422,226.27000427246094,226.6199951171875,5242484.0,0.0
,,,,,1720713600,226.86000061035156,0.0,20438.98423266,45.08732,10210.474789940885,0.021047478973667655,,,2024-07-11 16:00:00,226.6199951171875,227.07000732421875,225.77000427246094,226.86000061035156,4072304.0,-0.001
COVER,BUY,227.79330368,-1.0,1.0,1720715400,227.7657928466797,0.0,10168.39465578,0.0,10168.39465578,0.01684,1720715400.0,2024-07-11 16:30:00,2024-07-11 16:30:00,226.86399841308594,227.83999633789062,226.6999969482422,227.7657928466797,3030414.0,-0.005
,,,,,1720717200,227.72000122070312,0.0,20438.98423266,45.08732,10171.699667221768,0.01716996670183346,,,2024-07-11 17:00:00,227.75999450683594,228.72000122070312,227.65499877929688,227.72000122070312,4065401.0,
,,,,,1720719000,227.97999572753906,0.0,20438.98423266,45.08732,10159.977211693815,0.015997721149061617,,,2024-07-11 17:30:00,227.72000122070312,228.2646026611328,227.27000427246094,227.97999572753906,1768446.0,
LONG,BUY,226.82000732,225.68590728,0.0,1720720800,226.82000732421875,44.83023687,0.0,0.0,10168.39465501,0.01684,1720720800.0,2024-07-11 18:00:00,2024-07-11 18:00:00,227.97000122070312,227.97500610351562,226.58999633789062,226.82000732421875,1574676.0,0
,,,,,1720722600,227.26499938964844,44.83023687,0.0,0.0,10188.343754898346,0.018834375469457987,,,2024-07-11 18:30:00,226.82000732421875,227.52999877929688,226.74000549316406,227.26499938964844,1753309.0,0.002
,,,,,1720724400,227.86000061035156,44.83023687,0.0,0.0,10215.017800560405,0.02150178003561054,,,2024-07-11 19:00:00,227.25999450683594,228.02000427246094,227.2100067138672,227.86000061035156,1822253.0,0.005
,,,,,1720726200,227.7100067138672,44.83023687,0.0,0.0,10208.293538651957,0.02082935384477902,,,2024-07-11 19:30:00,227.8800048828125,228.5500030517578,227.6699981689453,227.7100067138672,2307017.0,0.004
,,,,,1720728000,227.5500030517578,44.83023687,0.0,0.0,10201.120536579525,0.02011205363755031,,,2024-07-11 20:00:00,227.72000122070312,228.6999969482422,227.5500030517578,227.5500030517578,6050973.0,0.003
,,,,,1720792800,231.35000610351562,44.83023687,0.0,0.0,10371.475573496551,0.03714755732891217,,,2024-07-12 14:00:00,229.0,231.38999938964844,228.67999267578125,231.35000610351562,9178818.0,0.02
CLOSE,SELL,230.88000488,-1.0,0.0,1720794600,230.8800048828125,0.0,10350.40530732,0.0,10350.40530732,0.03504,1720794600.0,2024-07-12 14:30:00,2024-07-12 14:30:00,231.35000610351562,231.5,230.3000030517578,230.8800048828125,4901328.0,0.018
SHORT,SELL,230.88000488,232.0344049,0.0,1720794600,230.8800048828125,0.0,20700.81061464,44.83023687,10350.40530732,0.03504,1720794600.0,2024-07-12 14:30:00,2024-07-12 14:30:00,231.35000610351562,231.5,230.3000030517578,230.8800048828125,4901328.0,0
COVER,BUY,232.0344049,-1.0,1.0,1720796400,231.85000610351562,0.0,10298.65328098,0.0,10298.65328098,0.02987,1720796400.0,2024-07-12 15:00:00,2024-07-12 15:00:00,230.8800048828125,232.14999389648438,230.6199951171875,231.85000610351562,3877854.0,-0.005
,,,,,1720798200,231.89990234375,0.0,20700.81061464,44.83023687,10304.683062439817,0.030468306223372377,,,2024-07-12 15:30:00,231.83999633789062,232.3979949951172,231.38999938964844,231.89990234375,3649894.0,
,,,,,1720800000,230.9001007080078,0.0,20700.81061464,44.83023687,10349.504406593154,0.03495044063861652,,,2024-07-12 16:00:00,231.89999389648438,231.99000549316406,230.83999633789062,230.9001007080078,2750432.0,
,,,,,1720801800,230.7100067138672,0.0,20700.81061464,44.83023687,10358.026365378042,0.03580263651708826,,,2024-07-12 16:30:00,230.88999938964844,231.15969848632812,230.50999450683594,230.7100067138672,2263841.0,
,,,,,1720803600,231.44500732421875,0.0,20700.81061464,44.83023687,10325.076113916388,0.032507611370988565,,,2024-07-12 17:00:00,230.7100067138672,231.46009826660156,230.57000732421875,231.44500732421875,2498341.0,
,,,,,1720805400,231.90249633789062,0.0,20700.81061464,44.83023687,10304.566773068054,0.030456677286196276,,,2024-07-12 17:30:00,231.4499969482422,231.91000366210938,231.3350067138672,231.90249633789062,1721976.0,
,,,,,1720807200,232.2949981689453,0.0,20700.81061464,44.83023687,10286.970823009964,0.028697082280422448,,,2024-07-12 18:00:00,231.89999389648438,232.63999938964844,231.83999633789062,232.2949981689453,2738968.0,
,,,,,1720809000,232.27000427246094,0.0,20700.81061464,44.83023687,10288.091305309663,0.028809130510390135,,,2024-07-12 18:30:00,232.27999877929688,232.48089599609375,231.8699951171875,232.27000427246094,1787005.0,
,,,,,1720810800,232.22999572753906,0.0,20700.81061464,44.83023687,10289.884897855334,0.028988489764953718,,,2024-07-12 19:00:00,232.26499938964844,232.36000061035156,232.02000427246094,232.22999572753906,1427284.0,
LONG,BUY,231.8598938,230.70059433,0.0,1720812600,231.85989379882812,44.41757094,0.0,0.0,10298.653281,0.02987,1720812600.0,2024-07-12 19:30:00,2024-07-12 19:30:00,232.21499633789062,232.25,231.55999755859375,231.85989379882812,2057439.0,0
CLOSE,SELL,230.70059433,-1.0,1.0,1720814400,230.57000732421875,0.0,10247.16001455,0.0,10247.16001455,0.02472,1720814400.0,2024-07-12 20:00:00,2024-07-12 20:00:00,231.86000061035156,231.8699951171875,229.91000366210938,230.57000732421875,5822133.0,-0.005
,,,,,1721052000,234.49009704589844,44.41757094,0.0,0.0,10415.480520263678,0.041548052005536906,,,2024-07-15 14:00:00,236.53199768066406,237.22999572753906,233.33999633789062,234.49009704589844,15235392.0,
,,,,,1721053800,234.79010009765625,44.41757094,0.0,0.0,10428.805927097346,0.04288059268887712,,,2024-07-15 14:30:00,234.5,235.49000549316406,234.1300048828125,234.79010009765625,5300341.0,
,,,,,1721055600,235.5012969970703,44.41757094,0.0,0.0,10460.39556582938,0.0460395565620173,,,2024-07-15 15:00:00,234.82000732421875,235.6199951171875,234.47999572753906,235.5012969970703,3387512.0,
,,,,,1721057400,235.60000610351562,44.41757094,0.0,0.0,10464.779984567338,0.04647799843580436,,,2024-07-15 15:30:00,235.50999450683594,236.3101043701172,235.30999755859375,235.60000610351562,3432775.0,
,,,,,1721059200,235.08999633789062,44.41757094,0.0,0.0,10442.126589622596,0.04421265894137538,,,2024-07-15 16:00:00,235.5800018310547,235.94979858398438,234.66000366210938,235.08999633789062,4554750.0,
,,,,,1721061000,235.30799865722656,44.41757094,0.0,0.0,10451.809723106784,0.04518097228977491,,,2024-07-15 16:30:00,235.08999633789062,235.38999938964844,234.5,235.30799865722656,2027355.0,
,,,,,1721062800,235.45289611816406,44.41757094,0.0,0.0,10458.245716357002,0.045824571614783594,,,2024-07-15 17:00:00,235.32000732421875,235.8800048828125,235.14999389648438,235.45289611816406,1663674.0,
,,,,,1721064600,234.69000244140625,44.41757094,0.0,0.0,10424.359832349935,0.04243598321414477,,,2024-07-15 17:30:00,235.46910095214844,235.49000549316406,234.6199951171875,234.69000244140625,2188053.0,
,,,,,1721066400,234.54989624023438,44.41757094,0.0,0.0,10418.136655220249,0.0418136655011887,,,2024-07-15 18:00:00,234.6595001220703,234.8000030517578,234.11000061035156,234.54989624023438,2020321.0,
,,,,,1721068200,234.2050018310547,44.41757094,0.0,0.0,10402.817283333701,0.04028172831256449,,,2024-07-15 18:30:00,234.53799438476562,234.61000061035156,233.9040069580078,234.2050018310547,1754438.0,
,,,,,1721070000,234.78370666503906,44.41757094,0.0,0.0,10428.521946350524,0.042852194614195316,,,2024-07-15 19:00:00,234.2100067138672,234.84010314941406,233.97000122070312,234.78370666503906,1857022.0,
,,,,,1721071800,234.5800018310547,44.41757094,0.0,0.0,10419.473872436201,0.04194738722278113,,,2024-07-15 19:30:00,234.77999877929688,235.07000732421875,234.5,234.5800018310547,2240214.0,
,,,,,1721073600,234.4199981689453,44.41757094,0.0,0.0,10412.366898423797,0.04123668982155504,,,2024-07-15 20:00:00,234.5800018310547,234.7899932861328,233.08999633789062,234.4199981689453,5847732.0,
,,,,,1721138400,234.39999389648438,44.41757094,0.0,0.0,10411.478357232661,0.04114783570244329,,,2024-07-16 14:00:00,235.2050018310547,236.27000427246094,233.97000122070312,234.39999389648438,7325706.0,
,,,,,1721140200,233.8300018310547,44.41757094,0.0,0.0,10386.160694231201,0.03861606940234785,,,2024-07-16 14:30:00,234.3699951171875,234.52000427246094,233.00999450683594,233.8300018310547,4108273.0,
,,,,,1721142000,234.10000610351562,44.41757094,0.0,0.0,10398.153628157337,0.03981536279493736,,,2024-07-16 15:00:00,233.8300018310547,234.75,233.6750030517578,234.10000610351562,3115001.0,
,,,,,1721143800,234.16000366210938,44.41757094,0.0,0.0,10400.818573972403,0.04008185737643877,,,2024-07-16 15:30:00,234.0919952392578,234.91000366210938,233.9199981689453,234.16000366210938,2104268.0,
,,,,,1721145600,233.91000366210938,44.41757094,0.0,0.0,10389.714181237403,0.03897141810296101,,,2024-07-16 16:00:00,234.16000366210938,234.35000610351562,233.7899932861328,233.91000366210938,3486351.0,
,,,,,1721147400,232.94790649414062,44.41757094,0.0,0.0,10346.980162027978,0.034698016182103775,,,2024-07-16 16:30:00,233.9199981689453,234.25,232.6199951171875,232.94790649414062,2197269.0,
,,,,,1721149200,233.58999633789062,44.41757094,0.0,0.0,10375.500233212597,0.03755002330050883,,,2024-07-16 17:00:00,232.9250030517578,233.6300048828125,232.3300018310547,233.58999633789062,3006683.0,
,,,,,1721151000,233.5449981689453,44.41757094,0.0,0.0,10373.501523851299,0.03735015236438288,,,2024-07-16 17:30:00,233.5500030517578,233.7971954345703,233.28500366210938,233.5449981689453,1377259.0,
,,,,,1721152800,234.1300048828125,44.41757094,0.0,0.0,10399.48610106487,0.03994861008568806,,,2024-07-16 18:00:00,233.5399932861328,234.1999969482422,233.4149932861328,234.1300048828125,1577188.0,
,,,,,1721154600,234.38999938964844,44.41757094,0.0,0.0,10411.034425516265,0.04110344253080456,,,2024-07-16 18:30:00,234.1136016845703,234.5500030517578,233.7100067138672,234.38999938964844,1610278.0,
,,,,,1721156400,234.78500366210938,44.41757094,0.0,0.0,10428.579555809902,0.04285795556013294,,,2024-07-16 19:00:00,234.39950561523438,234.86500549316406,234.3000030517578,234.78500366210938,1503638.0,
,,,,,1721158200,234.55990600585938,44.41757094,0.0,0.0,10418.58126469499,0.041858126448661936,,,2024-07-16 19:30:00,234.7949981689453,234.85000610351562,234.30999755859375,234.55990600585938,1706119.0,
,,,,,1721160000,234.80999755859375,44.41757094,0.0,0.0,10429.689723980064,0.04296897237714692,,,2024-07-16 20:00:00,234.5500030517578,234.97999572753906,234.28500366210938,234.80999755859375,2857260.0,
SHORT,SELL,229.00999451,230.15504448,0.0,1721224800,229.00999450683594,0.0,20494.3200291,44.74547077,10247.16001371,0.02472,1721224800.0,2024-07-17 14:00:00,2024-07-17 14:00:00,229.47999572753906,231.45989990234375,227.94000244140625,229.00999450683594,11505992.0,0
,,,,,1721226600,227.82000732421875,0.0,20494.3200291,44.74547077,10300.406550552983,0.03004065503469766,,,2024-07-17 14:30:00,229.0,229.06500244140625,226.63999938964844,227.82000732421875,6124440.0,0.005
,,,,,1721228400,227.77000427246094,0.0,20494.3200291,44.74547077,10302.643960643823,0.030264396043777175,,,2024-07-17 15:00:00,227.8000030517578,228.47999572753906,227.4499969482422,227.77000427246094,3163064.0,0.005
,,,,,1721230200,228.6199951171875,0.0,20494.3200291,44.74547077,10264.610720146344,0.02646107199410519,,,2024-07-17 15:30:00,227.76499938964844,228.8300018310547,227.74000549316406,228.6199951171875,2788069.0,0.002
,,,,,1721232000,228.7100067138672,0.0,20494.3200291,44.74547077,10260.583108878152,0.026058310867294043,,,2024-07-17 16:00:00,228.6300048828125,229.00999450683594,228.09500122070312,228.7100067138672,2445126.0,0.001
,,,,,1721233800,228.4949951171875,0.0,20494.3200291,44.74547077,10270.203903992595,0.027020390378719172,,,2024-07-17 16:30:00,228.72000122070312,228.8300018310547,228.27000427246094,228.4949951171875,1784673.0,0.002
,,,,,1721235600,228.7100067138672,0.0,20494.3200291,44.74547077,10260.583108878152,0.026058310867294043,,,2024-07-17 17:00:00,228.48500061035156,229.00999450683594,228.32000732421875,228.7100067138672,2159081.0,0.001
,,,,,1721237400,228.6999969482422,0.0,20494.3200291,44.74547077,10261.03100055334,0.026103100034811977,,,2024-07-17 17:30:00,228.72000122070312,228.7949981689453,228.14999389648438,228.6999969482422,1711538.0,0.001
,,,,,1721239200,228.63099670410156,0.0,20494.3200291,44.74547077,10264.118448960657,0.026411844875537493,,,2024-07-17 18:00:00,228.67999267578125,228.9199981689453,228.25999450683594,228.63099670410156,1766877.0,0.002
,,,,,1721241000,229.51910400390625,0.0,20494.3200291,44.74547077,10224.379669736623,0.02243796695321354,,,2024-07-17 18:30:00,228.63999938964844,229.77999877929688,228.50750732421875,229.51910400390625,2710159.0,-0.002
,,,,,1721242800,229.1999969482422,0.0,20494.3200291,44.74547077,10238.65826516834,0.023865826496356712,,,2024-07-17 19:00:00,229.51800537109375,229.8000030517578,228.9600067138672,229.1999969482422,2148999.0,-0.001
,,,,,1721244600,229.13999938964844,0.0,20494.3200291,44.74547077,10241.342884172667,0.02413428839678411,,,2024-07-17 19:30:00,229.19500732421875,229.66990661621094,229.00999450683594,229.13999938964844,2627275.0,-0.001
,,,,,1721246400,228.88499450683594,0.0,20494.3200291,44.74547077,10252.753197702763,0.02527531974977082,,,2024-07-17 20:00:00,229.13999938964844,229.82000732421875,228.57000732421875,228.88499450683594,6250577.0,0.001
COVER,BUY,230.34500122,-1.0,2.0,1721311200,227.02999877929688,0.0,10187.42450999,0.0,10187.42450999,0.01874,1721311200.0,2024-07-18 14:00:00,2024-07-18 14:00:00,230.34500122070312,230.44000244140625,226.58999633789062,227.02999877929688,7820839.0,-0.006
,,,,,1721313000,227.88999938964844,0.0,20494.3200291,44.74547077,10297.274722635168,0.02972747224292216,,,2024-07-18 14:30:00,227.0050048828125,228.6699981689453,226.75,227.88999938964844,4284379.0,
