action,operation,operation_price,operation_stop_price,operation_end_type,unix,price,base,quote,debt_base,total_quote,gain,run_unix,run_date,date,open,high,low,close,volume_base,trade_gain
,,,,,1720458000,226.67999267578125,0.0,20141.50910786,44.49982176,10054.28983722963,0.005428983702854495,,,2024-07-08 17:00:00,226.50999450683594,226.77000427246094,226.0500030517578,226.67999267578125,2692161.0,-0.002
,,,,,1720459800,226.5998992919922,0.0,20141.50910786,44.49982176,10057.8539785324,0.005785397833124151,,,2024-07-08 17:30:00,226.69000244140625,226.89999389648438,226.25999450683594,226.5998992919922,2254448.0,-0.001
,,,,,1720461600,226.4600067138672,0.0,20141.50910786,44.49982176,10064.079173324508,0.006407917312322597,,,2024-07-08 18:00:00,226.5800018310547,227.06500244140625,226.38999938964844,226.4600067138672,2055555.0,-0.001
COVER,BUY,227.33000183,-1.0,0.0,1720463400,227.3300018310547,0.0,10025.364545720002,0.0,10025.36454572,0.00254,1720463400.0,2024-07-08 18:30:00,2024-07-08 18:30:00,226.4499969482422,227.44000244140625,226.40260314941406,227.3300018310547,2834885.0,-0.005
,,,,,1720465200,226.9759979248047,0.0,20141.50910786,44.49982176,10041.117656408063,0.004111765620724128,,,2024-07-08 19:00:00,227.3300018310547,227.36000061035156,226.4600067138672,226.9759979248047,1931449.0,
SHORT,SELL,226.82499695,249.50749665,0.0,1720467000,226.8249969482422,0.0,20050.729091440004,44.19867599,10025.36454481,0.00254,1720467000.0,2024-07-08 19:30:00,2024-07-08 19:30:00,226.9799041748047,227.22000122070312,226.72999572753906,226.8249969482422,2553474.0,0
,,,,,1720468800,227.8000030517578,0.0,20050.729091440004,44.19867599,9982.270566034349,-0.0017729434165295599,,,2024-07-08 20:00:00,226.80999755859375,227.83999633789062,226.76010131835938,227.8000030517578,6040675.0,-0.004
,,,,,1720533600,228.1750030517578,0.0,20050.729091440004,44.19867599,9965.6960625381,-0.00343039376612142,,,2024-07-09 14:00:00,228.18499755859375,228.25999450683594,226.37210083007812,228.1750030517578,7517354.0,-0.006
,,,,,1720535400,228.52999877929688,0.0,20050.729091440004,44.19867599,9950.005721398766,-0.004999427880023388,,,2024-07-09 14:30:00,228.1750030517578,229.39500427246094,228.02999877929688,228.52999877929688,5932932.0,-0.008
,,,,,1720537200,228.4199981689453,0.0,20050.729091440004,44.19867599,9954.867602734397,-0.004513239746469999,,,2024-07-09 15:00:00,228.5229034423828,228.65499877929688,227.3000030517578,228.4199981689453,5302755.0,-0.007
,,,,,1720539000,227.9149932861328,0.0,20050.729091440004,44.19867599,9977.188149923195,-0.0022811850276348578,,,2024-07-09 15:30:00,228.42999267578125,228.46910095214844,227.46499633789062,227.9149932861328,2831083.0,-0.005
,,,,,1720540800,228.20010375976562,0.0,20050.729091440004,44.19867599,9964.586644477742,-0.003541335572154969,,,2024-07-09 16:00:00,227.91009521484375,228.22999572753906,227.60000610351562,228.20010375976562,2112622.0,-0.006
,,,,,1720542600,228.17999267578125,0.0,20050.729091440004,44.19867599,9965.475527762575,-0.003452447243673329,,,2024-07-09 16:30:00,228.22000122070312,228.2480010986328,227.7100067138672,228.17999267578125,2165834.0,-0.006
,,,,,1720544400,228.5299072265625,0.0,20050.729091440004,44.19867599,9950.009767908408,-0.004999023229059207,,,2024-07-09 17:00:00,228.1699981689453,228.5399932861328,228.0800018310547,228.5299072265625,2291016.0,-0.008
COVER,BUY,228.00999451,-1.0,0.0,1720546200,228.00999450683594,0.0,9972.989221610003,0.0,9972.98922161,-0.0027,1720546200.0,2024-07-09 17:30:00,2024-07-09 17:30:00,228.52499389648438,228.72540283203125,228.00999450683594,228.00999450683594,1953236.0,-0.005
,,,,,1720548000,228.10499572753906,0.0,20050.729091440004,44.19867599,9968.790293578171,-0.0031209706621204703,,,2024-07-09 18:00:00,228.0,228.25,227.85000610351562,228.10499572753906,1445888.0,
,,,,,1720549800,228.44000244140625,0.0,20050.729091440004,44.19867599,9953.98344037748,-0.004601655982159891,,,2024-07-09 18:30:00,228.10000610351562,228.53500366210938,227.8800048828125,228.44000244140625,1785063.0,
,,,,,1720551600,228.2899932861328,0.0,20050.729091440004,44.19867599,9960.613646426944,-0.003938635377226829,,,2024-07-09 19:00:00,228.4499969482422,228.5198974609375,228.1699981689453,228.2899932861328,1535845.0,
,,,,,1720553400,228.36000061035156,0.0,20050.729091440004,44.19867599,9957.519415386872,-0.004248058481227779,,,2024-07-09 19:30:00,228.28500366210938,228.44000244140625,228.16000366210938,228.36000061035156,1738255.0,
,,,,,1720555200,228.6999969482422,0.0,20050.729091440004,44.19867599,9942.492027410659,-0.005750797278819109,,,2024-07-09 20:00:00,228.35000610351562,228.77999877929688,228.1842041015625,228.6999969482422,4806474.0,
SHORT,SELL,231.30130005,254.43143006,0.0,1720620000,231.30130004882812,0.0,19945.978443220007,43.11687491,9972.98922244,-0.0027,1720620000.0,2024-07-10 14:00:00,2024-07-10 14:00:00,229.44000244140625,231.37600708007812,229.25,231.30130004882812,9515465.0,0
COVER,BUY,231.1000061,-1.0,0.0,1720621800,231.10000610351562,0.0,9981.668388510006,0.0,9981.66838851,-0.00183,1720621800.0,2024-07-10 14:30:00,2024-07-10 14:30:00,231.30889892578125,231.7220001220703,230.79400634765625,231.10000610351562,5196118.0,0.001
LONG,BUY,231.1000061,207.99000549,0.0,1720621800,231.10000610351562,43.19198669,0.0,0.0,9981.66838753,-0.00183,1720621800.0,2024-07-10 14:30:00,2024-07-10 14:30:00,231.30889892578125,231.7220001220703,230.79400634765625,231.10000610351562,5196118.0,0
,,,,,1720623600,230.28720092773438,43.19198669,0.0,0.0,9946.561717348059,-0.005343828285087282,,,2024-07-10 15:00:00,231.11000061035156,231.15499877929688,230.1699981689453,230.28720092773438,3749181.0,-0.004
,,,,,1720625400,230.9949951171875,43.19198669,0.0,0.0,9977.132754558177,-0.0022867245641364775,,,2024-07-10 15:30:00,230.2899932861328,231.0500030517578,230.10499572753906,230.9949951171875,2611303.0,-0.0
,,,,,1720627200,231.27999877929688,43.19198669,0.0,0.0,9989.442628938607,-0.0010557371261181725,,,2024-07-10 16:00:00,231.0,231.39500427246094,230.9550018310547,231.27999877929688,2191825.0,0.001
CLOSE,SELL,232.19500732,-1.0,0.0,1720629000,232.19500732421875,0.0,10028.96366565,0.0,10028.96366565,0.0029,1720629000.0,2024-07-10 16:30:00,2024-07-10 16:30:00,231.2899932861328,232.74000549316406,231.04400634765625,232.19500732421875,7275702.0,0.005
SHORT,SELL,232.19500732,255.41450805,0.0,1720629000,232.19500732421875,0.0,20057.9273313,43.19198669,10028.96366565,0.0029,1720629000.0,2024-07-10 16:30:00,2024-07-10 16:30:00,231.2899932861328,232.74000549316406,231.04400634765625,232.19500732421875,7275702.0,0
COVER,BUY,231.32400513,-1.0,0.0,1720630800,231.32400512695312,0.0,10066.58398065,0.0,10066.58398065,0.00666,1720630800.0,2024-07-10 17:00:00,2024-07-10 17:00:00,232.1999969482422,232.4199981689453,230.94000244140625,231.32400512695312,3948199.0,0.004
LONG,BUY,231.32400513,208.19160462,0.0,1720630800,231.32400512695312,43.51724749,0.0,0.0,10066.58398162,0.00666,1720630800.0,2024-07-10 17:00:00,2024-07-10 17:00:00,232.1999969482422,232.4199981689453,230.94000244140625,231.32400512695312,3948199.0,0
,,,,,1720632600,231.55999755859375,43.51724749,0.0,0.0,10076.85372254112,0.007685372233958265,,,2024-07-10 17:30:00,231.32000732421875,231.69000244140625,230.7100067138672,231.55999755859375,3234742.0,0.001
CLOSE,SELL,231.96000671,-1.0,0.0,1720634400,231.9600067138672,0.0,10094.26101978,0.0,10094.26101978,0.00943,1720634400.0,2024-07-10 18:00:00,2024-07-10 18:00:00,231.57000732421875,232.14999389648438,231.52000427246094,231.9600067138672,2564174.0,0.003
SHORT,SELL,231.96000671,255.15600738,0.0,1720634400,231.9600067138672,0.0,20188.52203956,43.51724749,10094.26101978,0.00943,1720634400.0,2024-07-10 18:00:00,2024-07-10 18:00:00,231.57000732421875,232.14999389648438,231.52000427246094,231.9600067138672,2564174.0,0
,,,,,1720636200,232.10000610351562,0.0,20188.52203956,43.51724749,10088.1686315228,0.008816863132103725,,,2024-07-10 18:30:00,231.96499633789062,232.1300048828125,231.610107421875,232.10000610351562,1770643.0,-0.001
,,,,,1720638000,232.15499877929688,0.0,20188.52203956,43.51724749,10085.77550164069,0.008577550143897383,,,2024-07-10 19:00:00,232.10000610351562,232.19000244140625,231.88999938964844,232.15499877929688,1886288.0,-0.001
,,,,,1720639800,231.75999450683594,0.0,20188.52203956,43.51724749,10102.96500032498,0.010296500012292098,,,2024-07-10 19:30:00,232.13999938964844,232.13999938964844,231.6300048828125,231.75999450683594,2375593.0,0.001
,,,,,1720641600,232.91000366210938,0.0,20188.52203956,43.51724749,10052.91976729918,0.005291976709812074,,,2024-07-10 20:00:00,231.75999450683594,233.0800018310547,231.7050018310547,232.91000366210938,7115598.0,-0.004
,,,,,1720706400,231.8300018310547,0.0,20188.52203956,43.51724749,10099.91847427084,0.009991847406884302,,,2024-07-11 14:00:00,231.31170654296875,232.38999938964844,230.13999938964844,231.8300018310547,9610597.0,0.001
COVER,BUY,228.8999939,-1.0,0.0,1720708200,228.89999389648438,0.0,10227.424354550001,0.0,10227.42435455,0.02274,1720708200.0,2024-07-11 14:30:00,2024-07-11 14:30:00,231.8300018310547,232.14999389648438,228.52999877929688,228.89999389648438,7034200.0,0.013
SHORT,SELL,226.66000366,249.32600403,0.0,1720710000,226.66000366210938,0.0,20454.848709100002,45.1223162,10227.42435406,0.02274,1720710000.0,2024-07-11 15:00:00,2024-07-11 15:00:00,228.8699951171875,229.63999938964844,226.63999938964844,226.66000366210938,5681128.0,0
,,,,,1720711800,226.6199951171875,0.0,20454.848709100002,45.1223162,10229.229632179811,0.02292296319752274,,,2024-07-11 15:30:00,226.66000366210938,227.6999969482422,226.27000427246094,226.6199951171875,5242484.0,0.0
,,,,,1720713600,226.86000061035156,0.0,20454.848709100002,45.1223162,10218.400028427526,0.021840002822315796,,,2024-07-11 16:00:00,226.6199951171875,227.07000732421875,225.77000427246094,226.86000061035156,4072304.0,-0.001
,,,,,1720715400,227.7657928466797,0.0,20454.848709100002,45.1223162,10177.528584728423,0.017752858452487308,,,2024-07-11 16:30:00,226.86399841308594,227.83999633789062,226.6999969482422,227.7657928466797,3030414.0,-0.005
,,,,,1720717200,227.72000122070312,0.0,20454.848709100002,45.1223162,10179.59480895505,0.01795948087514576,,,2024-07-11 17:00:00,227.75999450683594,228.72000122070312,227.65499877929688,227.72000122070312,4065401.0,-0.005
,,,,,1720719000,227.97999572753906,0.0,20454.848709100002,45.1223162,10167.863254607335,0.01678632544039771,,,2024-07-11 17:30:00,227.72000122070312,228.2646026611328,227.27000427246094,227.97999572753906,1768446.0,-0.006
COVER,BUY,226.82000732,-1.0,0.0,1720720800,226.82000732421875,0.0,10220.204618320002,0.0,10220.20461832,0.02202,1720720800.0,2024-07-11 18:00:00,2024-07-11 18:00:00,227.97000122070312,227.97500610351562,226.58999633789062,226.82000732421875,1574676.0,-0.001
LONG,BUY,226.82000732,204.13800659,0.0,1720720800,226.82000732421875,45.05865571,0.0,0.0,10220.20461797,0.02202,1720720800.0,2024-07-11 18:00:00,2024-07-11 18:00:00,227.97000122070312,227.97500610351562,226.58999633789062,226.82000732421875,1574676.0,0
,,,,,1720722600,227.26499938964844,45.05865571,0.0,0.0,10240.255362431528,0.024025536222672228,,,2024-07-11 18:30:00,226.82000732421875,227.52999877929688,226.74000549316406,227.26499938964844,1753309.0,0.002
,,,,,1720724400,227.86000061035156,45.05865571,0.0,0.0,10267.06531758222,0.026706531737688,,,2024-07-11 19:00:00,227.25999450683594,228.02000427246094,227.2100067138672,227.86000061035156,1822253.0,0.005
,,,,,1720726200,227.7100067138672,45.05865571,0.0,0.0,10260.30679424193,0.02603067940367243,,,2024-07-11 19:30:00,227.8800048828125,228.5500030517578,227.6699981689453,227.7100067138672,2307017.0,0.004
,,,,,1720728000,227.5500030517578,45.05865571,0.0,0.0,10253.097244318604,0.025309724411354262,,,2024-07-11 20:00:00,227.72000122070312,228.6999969482422,227.5500030517578,227.5500030517578,6050973.0,0.003
,,,,,1720792800,231.35000610351562,45.05865571,0.0,0.0,10424.320273524709,0.042432027331622324,,,2024-07-12 14:00:00,229.0,231.38999938964844,228.67999267578125,231.35000610351562,9178818.0,0.02
CLOSE,SELL,230.88000488,-1.0,0.0,1720794600,230.8800048828125,0.0,10403.14265021,0.0,10403.14265021,0.04031,1720794600.0,2024-07-12 14:30:00,2024-07-12 14:30:00,231.35000610351562,231.5,230.3000030517578,230.8800048828125,4901328.0,0.018
SHORT,SELL,230.88000488,253.96800537,0.0,1720794600,230.8800048828125,0.0,20806.28530042,45.05865571,10403.14265021,0.04031,1720794600.0,2024-07-12 14:30:00,2024-07-12 14:30:00,231.35000610351562,231.5,230.3000030517578,230.8800048828125,4901328.0,0
,,,,,1720796400,231.85000610351562,0.0,20806.28530042,45.05865571,10359.435699040292,0.03594356988331038,,,2024-07-12 15:00:00,230.8800048828125,232.14999389648438,230.6199951171875,231.85000610351562,3877854.0,-0.004
,,,,,1720798200,231.89990234375,0.0,20806.28530042,45.05865571,10357.187441530348,0.03571874413232057,,,2024-07-12 15:30:00,231.83999633789062,232.3979949951172,231.38999938964844,231.89990234375,3649894.0,-0.004
,,,,,1720800000,230.9001007080078,0.0,20806.28530042,45.05865571,10402.23715921355,0.040223715900550516,,,2024-07-12 16:00:00,231.89999389648438,231.99000549316406,230.83999633789062,230.9001007080078,2750432.0,-0.0
,,,,,1720801800,230.7100067138672,0.0,20806.28530042,45.05865571,10410.80253904807,0.041080253883985396,,,2024-07-12 16:30:00,230.88999938964844,231.15969848632812,230.50999450683594,230.7100067138672,2263841.0,0.001
,,,,,1720803600,231.44500732421875,0.0,20806.28530042,45.05865571,10377.6843995996,0.037768439939204645,,,2024-07-12 17:00:00,230.7100067138672,231.46009826660156,230.57000732421875,231.44500732421875,2498341.0,-0.002
,,,,,1720805400,231.90249633789062,0.0,20806.28530042,45.05865571,10357.070559641452,0.035707055943431154,,,2024-07-12 17:30:00,231.4499969482422,231.91000366210938,231.3350067138672,231.90249633789062,1721976.0,-0.004
,,,,,1720807200,232.2949981689453,0.0,20806.28530042,45.05865571,10339.384954770414,0.03393849545636263,,,2024-07-12 18:00:00,231.89999389648438,232.63999938964844,231.83999633789062,232.2949981689453,2738968.0,-0.006
,,,,,1720809000,232.27000427246094,0.0,20806.28530042,45.05865571,10340.511146146955,0.03405111459401455,,,2024-07-12 18:30:00,232.27999877929688,232.48089599609375,231.8699951171875,232.27000427246094,1787005.0,-0.006
,,,,,1720810800,232.22999572753906,0.0,20806.28530042,45.05865571,10342.313877398048,0.034231387719120265,,,2024-07-12 19:00:00,232.26499938964844,232.36000061035156,232.02000427246094,232.22999572753906,1427284.0,-0.006
COVER,BUY,231.8598938,-1.0,0.0,1720812600,231.85989379882812,0.0,10358.99017273,0.0,10358.99017273,0.0359,1720812600.0,2024-07-12 19:30:00,2024-07-12 19:30:00,232.21499633789062,232.25,231.55999755859375,231.85989379882812,2057439.0,-0.004
LONG,BUY,231.8598938,208.67390442,0.0,1720812600,231.85989379882812,44.6778009,0.0,0.0,10358.99017189,0.0359,1720812600.0,2024-07-12 19:30:00,2024-07-12 19:30:00,232.21499633789062,232.25,231.55999755859375,231.85989379882812,2057439.0,0
,,,,,1720814400,230.57000732421875,44.6778009,0.0,0.0,10301.360880742988,0.030136088053696053,,,2024-07-12 20:00:00,231.86000061035156,231.8699951171875,229.91000366210938,230.57000732421875,5822133.0,-0.006
,,,,,1721052000,234.49009704589844,44.6778009,0.0,0.0,10476.501868838328,0.047650186862879806,,,2024-07-15 14:00:00,236.53199768066406,237.22999572753906,233.33999633789062,234.49009704589844,15235392.0,0.011
,,,,,1721053800,234.79010009765625,44.6778009,0.0,0.0,10489.905345454157,0.048990534524435914,,,2024-07-15 14:30:00,234.5,235.49000549316406,234.1300048828125,234.79010009765625,5300341.0,0.013
,,,,,1721055600,235.5012969970703,44.6778009,0.0,0.0,10521.680058926875,0.052168005871644274,,,2024-07-15 15:00:00,234.82000732421875,235.6199951171875,234.47999572753906,235.5012969970703,3387512.0,0.016
,,,,,1721057400,235.60000610351562,44.6778009,0.0,0.0,10526.090164731657,0.05260901645211358,,,2024-07-15 15:30:00,235.50999450683594,236.3101043701172,235.30999755859375,235.60000610351562,3432775.0,0.016
,,,,,1721059200,235.08999633789062,44.6778009,0.0,0.0,10503.304049966007,0.050330404975594156,,,2024-07-15 16:00:00,235.5800018310547,235.94979858398438,234.66000366210938,235.08999633789062,4554750.0,0.014
,,,,,1721061000,235.30799865722656,44.6778009,0.0,0.0,10513.043914185037,0.051304391397477556,,,2024-07-15 16:30:00,235.08999633789062,235.38999938964844,234.5,235.30799865722656,2027355.0,0.015
,,,,,1721062800,235.45289611816406,44.6778009,0.0,0.0,10519.517614095717,0.05195176138853275,,,2024-07-15 17:00:00,235.32000732421875,235.8800048828125,235.14999389648438,235.45289611816406,1663674.0,0.015
,,,,,1721064600,234.69000244140625,44.6778009,0.0,0.0,10485.433202297663,0.04854332020879548,,,2024-07-15 17:30:00,235.46910095214844,235.49000549316406,234.6199951171875,234.69000244140625,2188053.0,0.012
,,,,,1721066400,234.54989624023438,44.6778009,0.0,0.0,10479.17356533685,0.04791735651272666,,,2024-07-15 18:00:00,234.6595001220703,234.8000030517578,234.11000061035156,234.54989624023438,2020321.0,0.012
,,,,,1721068200,234.2050018310547,44.6778009,0.0,0.0,10463.764441591997,0.04637644413827213,,,2024-07-15 18:30:00,234.53799438476562,234.61000061035156,233.9040069580078,234.2050018310547,1754438.0,0.01
,,,,,1721070000,234.78370666503906,44.6778009,0.0,0.0,10489.619700944619,0.048961970073482686,,,2024-07-15 19:00:00,234.2100067138672,234.84010314941406,233.97000122070312,234.78370666503906,1857022.0,0.013
,,,,,1721071800,234.5800018310547,44.6778009,0.0,0.0,10480.518616929498,0.048051861671988716,,,2024-07-15 19:30:00,234.77999877929688,235.07000732421875,234.5,234.5800018310547,2240214.0,0.012
,,,,,1721073600,234.4199981689453,44.6778009,0.0,0.0,10473.370005170504,0.047337000496103565,,,2024-07-15 20:00:00,234.5800018310547,234.7899932861328,233.08999633789062,234.4199981689453,5847732.0,0.011
,,,,,1721138400,234.39999389648438,44.6778009,0.0,0.0,10472.476258268345,0.04724762580588959,,,2024-07-16 14:00:00,235.2050018310547,236.27000427246094,233.97000122070312,234.39999389648438,7325706.0,0.011
,,,,,1721140200,233.8300018310547,44.6778009,0.0,0.0,10447.010266254498,0.04470102660455577,,,2024-07-16 14:30:00,234.3699951171875,234.52000427246094,233.00999450683594,233.8300018310547,4108273.0,0.008
,,,,,1721142000,234.10000610351562,44.6778009,0.0,0.0,10459.073463381656,0.045907346317247466,,,2024-07-16 15:00:00,233.8300018310547,234.75,233.6750030517578,234.10000610351562,3115001.0,0.01
,,,,,1721143800,234.16000366210938,44.6778009,0.0,0.0,10461.754022358993,0.04617540221497585,,,2024-07-16 15:30:00,234.0919952392578,234.91000366210938,233.9199981689453,234.16000366210938,2104268.0,0.01
,,,,,1721145600,233.91000366210938,44.6778009,0.0,0.0,10450.584572133994,0.04505845719249835,,,2024-07-16 16:00:00,234.16000366210938,234.35000610351562,233.7899932861328,233.91000366210938,3486351.0,0.009
,,,,,1721147400,232.94790649414062,44.6778009,0.0,0.0,10407.600186417032,0.04076001862088807,,,2024-07-16 16:30:00,233.9199981689453,234.25,232.6199951171875,232.94790649414062,2197269.0,0.005
,,,,,1721149200,233.58999633789062,44.6778009,0.0,0.0,10436.287348616006,0.043628734840728045,,,2024-07-16 17:00:00,232.9250030517578,233.6300048828125,232.3300018310547,233.58999633789062,3006683.0,0.007
,,,,,1721151000,233.5449981689453,44.6778009,0.0,0.0,10434.276929383004,0.04342769291743198,,,2024-07-16 17:30:00,233.5500030517578,233.7971954345703,233.28500366210938,233.5449981689453,1377259.0,0.007
,,,,,1721152800,234.1300048828125,44.6778009,0.0,0.0,10460.413742870325,0.046041374266111657,,,2024-07-16 18:00:00,233.5399932861328,234.1999969482422,233.4149932861328,234.1300048828125,1577188.0,0.01
,,,,,1721154600,234.38999938964844,44.6778009,0.0,0.0,10472.029725681834,0.047202972547239375,,,2024-07-16 18:30:00,234.1136016845703,234.5500030517578,233.7100067138672,234.38999938964844,1610278.0,0.011
,,,,,1721156400,234.78500366210938,44.6778009,0.0,0.0,10489.677647921493,0.04896776477116993,,,2024-07-16 19:00:00,234.39950561523438,234.86500549316406,234.3000030517578,234.78500366210938,1503638.0,0.013
,,,,,1721158200,234.55990600585938,44.6778009,0.0,0.0,10479.6207796525,0.04796207794429064,,,2024-07-16 19:30:00,234.7949981689453,234.85000610351562,234.30999755859375,234.55990600585938,1706119.0,0.012
,,,,,1721160000,234.80999755859375,44.6778009,0.0,0.0,10490.794320252338,0.049079432004252244,,,2024-07-16 20:00:00,234.5500030517578,234.97999572753906,234.28500366210938,234.80999755859375,2857260.0,0.013
CLOSE,SELL,229.00999451,-1.0,0.0,1721224800,229.00999450683594,0.0,10231.66293883,0.0,10231.66293883,0.02317,1721224800.0,2024-07-17 14:00:00,2024-07-17 14:00:00,229.47999572753906,231.45989990234375,227.94000244140625,229.00999450683594,11505992.0,-0.012
SHORT,SELL,229.00999451,251.91099396,0.0,1721224800,229.00999450683594,0.0,20463.32587766,44.6778009,10231.66293883,0.02317,1721224800.0,2024-07-17 14:00:00,2024-07-17 14:00:00,229.47999572753906,231.45989990234375,227.94000244140625,229.00999450683594,11505992.0,0
,,,,,1721226600,227.82000732421875,0.0,20463.32587766,44.6778009,10284.828949392015,0.028482894918631763,,,2024-07-17 14:30:00,229.0,229.06500244140625,226.63999938964844,227.82000732421875,6124440.0,0.005
,,,,,1721228400,227.77000427246094,0.0,20463.32587766,44.6778009,10287.062975782843,0.028706297557710148,,,2024-07-17 15:00:00,227.8000030517578,228.47999572753906,227.4499969482422,227.77000427246094,3163064.0,0.005
,,,,,1721230200,228.6199951171875,0.0,20463.32587766,44.6778009,10249.087254055326,0.024908725385034414,,,2024-07-17 15:30:00,227.76499938964844,228.8300018310547,227.74000549316406,228.6199951171875,2788069.0,0.002
,,,,,1721232000,228.7100067138672,0.0,20463.32587766,44.6778009,10245.06573386018,0.02450657336552786,,,2024-07-17 16:00:00,228.6300048828125,229.00999450683594,228.09500122070312,228.7100067138672,2445126.0,0.001
,,,,,1721233800,228.4949951171875,0.0,20463.32587766,44.6778009,10254.671979167826,0.025467197896273275,,,2024-07-17 16:30:00,228.72000122070312,228.8300018310547,228.27000427246094,228.4949951171875,1784673.0,0.002
,,,,,1721235600,228.7100067138672,0.0,20463.32587766,44.6778009,10245.06573386018,0.02450657336552786,,,2024-07-17 17:00:00,228.48500061035156,229.00999450683594,228.32000732421875,228.7100067138672,2159081.0,0.001
,,,,,1721237400,228.6999969482422,0.0,20463.32587766,44.6778009,10245.512948175829,0.024551294797091838,,,2024-07-17 17:30:00,228.72000122070312,228.7949981689453,228.14999389648438,228.6999969482422,1711538.0,0.001
,,,,,1721239200,228.63099670410156,0.0,20463.32587766,44.6778009,10248.595727345595,0.02485957271406236,,,2024-07-17 18:00:00,228.67999267578125,228.9199981689453,228.25999450683594,228.63099670410156,1766877.0,0.002
,,,,,1721241000,229.51910400390625,0.0,20463.32587766,44.6778009,10208.917046227085,0.020891704602290728,,,2024-07-17 18:30:00,228.63999938964844,229.77999877929688,228.50750732421875,229.51910400390625,2710159.0,-0.002
,,,,,1721242800,229.1999969482422,0.0,20463.32587766,44.6778009,10223.17404772583,0.022317404752136616,,,2024-07-17 19:00:00,229.51800537109375,229.8000030517578,228.9600067138672,229.1999969482422,2148999.0,-0.001
